AccidentYear,STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,COUNTYNAME,CITYNAME,DAY,MONTH,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTENAME,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDENAME,LONGITUDNAME,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,NOT_HOUR,NOT_HOURNAME,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MNNAME,FATALS,DRUNK_DR
2019,4,Arizona,40566,1,1,0,1,2,2,1,13,MARICOPA (13),PHOENIX,14,8,2019,4,Wednesday,22,10:00pm-10:59pm,24,This section IS NOT on the NHS,6,Local Street - Municipality,CENTRAL AVE,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.43723333,-112.0738306,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40567,5,5,0,0,12,12,0,13,MARICOPA (13),SCOTTSDALE,16,8,2019,6,Friday,13,1:00pm-1:59pm,9,This section IS NOT on the NHS,6,Local Street - Municipality,MCDOWELL RD,68TH ST,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.46571389,-111.9348361,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,4,Y-Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40568,2,2,0,1,4,4,1,19,PIMA (19),TUCSON,17,8,2019,7,Saturday,0,0:00am-0:59am,3,This section IS NOT on the NHS,6,Local Street - Municipality,1ST AVE,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,32.25568056,-110.9609806,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2019,4,Arizona,40569,1,1,0,0,3,3,0,13,MARICOPA (13),NOT APPLICABLE,17,8,2019,7,Saturday,16,4:00pm-4:59pm,16,This section IS NOT on the NHS,4,County Road,CR-MCDOWELL MOUNTAIN RD,,1,Rural,5,Major Collector,2,County Highway Agency,0,None,33.68326111,-111.6937889,No Special Jurisdiction,35,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,16,4:00pm-4:59pm,16,16,4:00pm-4:59pm,23,16,4:00pm-4:59pm,59,1,0
2019,4,Arizona,40570,1,1,0,0,1,1,0,13,MARICOPA (13),PHOENIX,18,8,2019,1,Sunday,1,1:00am-1:59am,1,This section IS NOT on the NHS,4,County Road,CR-CAREFREE HWY,,2,Urban,4,Minor Arterial,2,County Highway Agency,0,None,33.79828889,-112.1263222,No Special Jurisdiction,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,1,1:00am-1:59am,2,1,1:00am-1:59am,6,1,1:00am-1:59am,31,1,1
2019,4,Arizona,40571,2,2,0,0,3,3,0,13,MARICOPA (13),PHOENIX,18,8,2019,1,Sunday,10,10:00am-10:59am,48,This section IS NOT on the NHS,6,Local Street - Municipality,NORTHERN AVE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.55313889,-112.1379528,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40572,2,2,0,0,2,2,0,19,PIMA (19),TUCSON,20,8,2019,3,Tuesday,17,5:00pm-5:59pm,50,This section IS NOT on the NHS,6,Local Street - Municipality,GOLF LINKS RD,KOLB RD,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,32.19187222,-110.84105,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,17,5:00pm-5:59pm,50,17,5:00pm-5:59pm,53,18,6:00pm-6:59pm,12,1,0
2019,4,Arizona,40573,1,1,0,1,2,2,1,25,YAVAPAI (25),PRESCOTT VALLEY,20,8,2019,3,Tuesday,20,8:00pm-8:59pm,1,This section IS ON the NHS,3,State Highway,SR-69 FRONTAGE RD,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,270,270,34.58206667,-112.3502389,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,20,8:00pm-8:59pm,2,20,8:00pm-8:59pm,4,21,9:00pm-9:59pm,17,1,0
2019,4,Arizona,40574,2,2,0,0,3,3,0,25,YAVAPAI (25),PRESCOTT VALLEY,21,8,2019,4,Wednesday,19,7:00pm-7:59pm,16,This section IS NOT on the NHS,5,Local Street - Township,LAKE SHORE DR,,2,Urban,4,Minor Arterial,3,Town or Township Highway Agency,0,None,34.60638333,-112.3032333,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,19,7:00pm-7:59pm,16,19,7:00pm-7:59pm,25,20,8:00pm-8:59pm,28,1,0
2019,4,Arizona,40575,1,1,0,2,1,1,2,13,MARICOPA (13),GLENDALE,23,8,2019,6,Friday,20,8:00pm-8:59pm,25,This section IS NOT on the NHS,6,Local Street - Municipality,67TH AVE,MISSOURI AVE,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.51658611,-112.2031306,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40576,1,1,0,1,2,2,1,19,PIMA (19),Other,23,8,2019,6,Friday,21,9:00pm-9:59pm,26,This section IS NOT on the NHS,4,County Road,CR-VALENCIA RD,,2,Urban,4,Minor Arterial,2,County Highway Agency,0,None,32.13283611,-111.05435,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,21,9:00pm-9:59pm,44,21,9:00pm-9:59pm,42,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2019,4,Arizona,40577,2,2,0,0,2,2,0,13,MARICOPA (13),PEORIA,24,8,2019,7,Saturday,21,9:00pm-9:59pm,36,This section IS ON the NHS,3,State Highway,SR-101,,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,108,108,33.61184167,-112.2422528,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,19,7:00pm-7:59pm,52,20,8:00pm-8:59pm,3,20,8:00pm-8:59pm,24,1,0
2019,4,Arizona,40578,2,2,0,0,3,3,0,9,GRAHAM (9),SAFFORD,25,8,2019,1,Sunday,6,6:00am-6:59am,28,This section IS NOT on the NHS,2,U.S. Highway,US-70,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,0,None,32.83433889,-109.7068333,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,6,6:00am-6:59am,33,6,6:00am-6:59am,35,6,6:00am-6:59am,51,1,0
2019,4,Arizona,40579,1,1,0,1,1,1,1,19,PIMA (19),TUCSON,25,8,2019,1,Sunday,19,7:00pm-7:59pm,42,This section IS NOT on the NHS,6,Local Street - Municipality,FLOWING WELLS RD,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,32.26746667,-110.9950556,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40580,1,1,0,1,1,1,1,13,MARICOPA (13),AGUILA,26,8,2019,2,Monday,11,11:00am-11:59am,30,This section IS NOT on the NHS,2,U.S. Highway,US-60,,1,Rural,5,Major Collector,1,State Highway Agency,533,533,33.94275556,-113.1760667,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,11,11:00am-11:59am,30,11,11:00am-11:59am,46,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2019,4,Arizona,40581,1,1,0,0,3,3,0,5,COCONINO (5),NOT APPLICABLE,27,8,2019,3,Tuesday,14,2:00pm-2:59pm,2,This section IS ON the NHS,1,Interstate,I-17,,2,Urban,1,Interstate,1,State Highway Agency,1406,1406,35.11801389,-111.6802361,No Special Jurisdiction,52,Guardrail End,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,Construction,4,On Roadside,1,Daylight,1,Clear,0,14,2:00pm-2:59pm,7,14,2:00pm-2:59pm,9,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40582,2,2,0,1,2,2,1,21,PINAL (21),NOT APPLICABLE,28,8,2019,4,Wednesday,19,7:00pm-7:59pm,59,This section IS NOT on the NHS,3,State Highway,SR-79,,1,Rural,4,Minor Arterial,1,State Highway Agency,320,320,32.90561389,-111.2832278,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,19,7:00pm-7:59pm,59,20,8:00pm-8:59pm,15,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2019,4,Arizona,40583,2,2,0,0,4,4,0,13,MARICOPA (13),NOT APPLICABLE,29,8,2019,5,Thursday,20,8:00pm-8:59pm,18,This section IS ON the NHS,3,State Highway,SR-101,,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,58,58,33.54179167,-112.2708444,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,20,8:00pm-8:59pm,19,20,8:00pm-8:59pm,25,21,9:00pm-9:59pm,15,1,1
2019,4,Arizona,40584,1,1,0,0,1,1,0,27,YUMA (27),NOT APPLICABLE,30,8,2019,6,Friday,3,3:00am-3:59am,19,This section IS NOT on the NHS,4,County Road,CR- 8 1/2 ST,AVENUE E,2,Urban,99,Unknown,2,County Highway Agency,0,None,32.70564444,-114.7018222,No Special Jurisdiction,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,3,3:00am-3:59am,19,3,3:00am-3:59am,36,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2019,4,Arizona,40585,2,2,0,0,2,2,0,13,MARICOPA (13),MESA,30,8,2019,6,Friday,10,10:00am-10:59am,5,This section IS NOT on the NHS,6,Local Street - Municipality,MCKELLIPS RD,HIGLEY,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.45184444,-111.7187444,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40586,2,2,0,0,2,2,0,3,COCHISE (3),NOT APPLICABLE,31,8,2019,7,Saturday,17,5:00pm-5:59pm,0,This section IS ON the NHS,3,State Highway,SR-80,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,384,384,31.51487222,-110.018225,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,10,Cloudy,0,17,5:00pm-5:59pm,3,17,5:00pm-5:59pm,45,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40587,2,2,0,0,3,3,0,5,COCONINO (5),NOT APPLICABLE,31,8,2019,7,Saturday,20,8:00pm-8:59pm,34,This section IS ON the NHS,1,Interstate,I-40,,1,Rural,1,Interstate,1,State Highway Agency,2178,2178,35.159225,-111.2998583,No Special Jurisdiction,12,Motor Vehicle In-Transport,8,Sideswipe - Opposite Direction,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,20,8:00pm-8:59pm,46,21,9:00pm-9:59pm,0,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2019,4,Arizona,40588,2,2,0,0,2,2,0,13,MARICOPA (13),PHOENIX,23,8,2019,6,Friday,12,12:00pm-12:59pm,42,This section IS NOT on the NHS,6,Local Street - Municipality,THOMAS RD,8TH ST,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.48023056,-112.0638778,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,3,T-Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,12,12:00pm-12:59pm,43,12,12:00pm-12:59pm,48,12,12:00pm-12:59pm,58,1,1
2019,4,Arizona,40589,1,1,0,1,1,1,1,13,MARICOPA (13),GLENDALE,1,9,2019,1,Sunday,1,1:00am-1:59am,39,This section IS NOT on the NHS,6,Local Street - Municipality,THUNDERBIRD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.61073611,-112.1803028,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,1,1:00am-1:59am,39,1,1:00am-1:59am,39,1,1:00am-1:59am,52,1,0
2019,4,Arizona,40590,1,1,0,0,1,1,0,9,GRAHAM (9),NOT APPLICABLE,1,9,2019,1,Sunday,15,3:00pm-3:59pm,12,This section IS NOT on the NHS,4,County Road,CR-MONTIERTH LN,,2,Urban,99,Unknown,2,County Highway Agency,0,None,32.811725,-109.6819556,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,10,Cloudy,0,15,3:00pm-3:59pm,12,15,3:00pm-3:59pm,26,16,4:00pm-4:59pm,19,1,1
2019,4,Arizona,40591,1,1,0,0,1,1,0,25,YAVAPAI (25),NOT APPLICABLE,1,9,2019,1,Sunday,16,4:00pm-4:59pm,15,This section IS NOT on the NHS,4,County Road,CR-CHERRY CREEK RD,,1,Rural,6,Minor Collector,2,County Highway Agency,0,None,34.58545556,-112.0402,No Special Jurisdiction,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,10,Cloudy,0,16,4:00pm-4:59pm,21,17,5:00pm-5:59pm,0,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
2019,4,Arizona,40592,1,1,0,1,3,3,1,23,SANTA CRUZ (23),NOT APPLICABLE,2,9,2019,2,Monday,8,8:00am-8:59am,14,This section IS NOT on the NHS,4,County Road,CR-MADERA CANYON RD,,1,Rural,6,Minor Collector,2,County Highway Agency,0,None,31.72751389,-110.8806861,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,8,Driveway Access Related,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40593,1,1,0,0,1,1,0,19,PIMA (19),NOT APPLICABLE,2,9,2019,2,Monday,16,4:00pm-4:59pm,14,This section IS NOT on the NHS,8,Other,INDIAN ROUTE 34,,1,Rural,6,Minor Collector,62,Bureau of Indian Affairs,0,None,32.35465556,-112.3218167,Indian Reservation,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,16,4:00pm-4:59pm,16,16,4:00pm-4:59pm,59,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
2019,4,Arizona,40594,1,1,0,0,1,1,0,13,MARICOPA (13),NOT APPLICABLE,4,9,2019,4,Wednesday,19,7:00pm-7:59pm,34,This section IS ON the NHS,1,Interstate,I-10,,1,Rural,1,Interstate,1,State Highway Agency,0,None,33.534675,-113.1432917,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,3,On Median,2,Dark - Not Lighted,2,Rain,0,19,7:00pm-7:59pm,34,19,7:00pm-7:59pm,59,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2019,4,Arizona,40595,2,2,0,0,2,2,0,21,PINAL (21),NOT APPLICABLE,5,9,2019,5,Thursday,14,2:00pm-2:59pm,13,This section IS NOT on the NHS,3,State Highway,SR-87,SR-187,1,Rural,4,Minor Arterial,1,State Highway Agency,0,None,33.06105833,-111.6884833,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,14,2:00pm-2:59pm,13,14,2:00pm-2:59pm,17,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2019,4,Arizona,40596,2,2,0,0,4,4,0,7,GILA (7),GLOBE,6,9,2019,6,Friday,15,3:00pm-3:59pm,17,This section IS ON the NHS,2,U.S. Highway,US-60,E SOUTH ST,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2192,2192,33.3952,-110.7692556,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,15,3:00pm-3:59pm,16,15,3:00pm-3:59pm,16,16,4:00pm-4:59pm,24,1,0
2019,4,Arizona,40597,1,1,0,0,1,1,0,19,PIMA (19),NOT APPLICABLE,6,9,2019,6,Friday,3,3:00am-3:59am,2,This section IS ON the NHS,1,Interstate,I-10,,2,Urban,1,Interstate,1,State Highway Agency,2642,2642,32.16448056,-110.9220528,No Special Jurisdiction,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,5,Entrance/Exit Ramp Related,1,Not an Intersection,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,3,3:00am-3:59am,13,3,3:00am-3:59am,17,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
2019,4,Arizona,40598,1,1,0,0,1,1,0,13,MARICOPA (13),GLENDALE,8,9,2019,1,Sunday,10,10:00am-10:59am,6,This section IS NOT on the NHS,6,Local Street - Municipality,OLIVE AVE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.56750278,-112.1606889,No Special Jurisdiction,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40599,1,1,0,0,1,1,0,25,YAVAPAI (25),MAYER,8,9,2019,1,Sunday,17,5:00pm-5:59pm,36,This section IS ON the NHS,3,State Highway,SR-69,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,119,119,34.43631111,-112.2615278,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,17,5:00pm-5:59pm,36,17,5:00pm-5:59pm,45,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2019,4,Arizona,40600,1,1,0,0,1,1,0,13,MARICOPA (13),PHOENIX,9,9,2019,2,Monday,5,5:00am-5:59am,37,This section IS ON the NHS,1,Interstate,I-10,,2,Urban,1,Interstate,1,State Highway Agency,1500,1500,33.41953056,-112.018475,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,4,Dawn,1,Clear,0,5,5:00am-5:59am,39,5,5:00am-5:59am,47,5,5:00am-5:59am,57,1,0
2019,4,Arizona,40601,1,1,0,0,1,1,0,15,MOHAVE (15),NOT APPLICABLE,9,9,2019,2,Monday,13,1:00pm-1:59pm,29,This section IS ON the NHS,1,Interstate,I-40,,1,Rural,1,Interstate,1,State Highway Agency,162,162,34.76202222,-114.2059917,No Special Jurisdiction,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,13,1:00pm-1:59pm,32,13,1:00pm-1:59pm,50,17,5:00pm-5:59pm,30,1,0
2019,4,Arizona,40602,2,2,0,0,3,3,0,13,MARICOPA (13),PHOENIX,9,9,2019,2,Monday,17,5:00pm-5:59pm,53,This section IS ON the NHS,3,State Highway,SR-101 G-RAMP,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,267,267,33.67244167,-112.0272167,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,5,Entrance/Exit Ramp Related,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,17,5:00pm-5:59pm,53,18,6:00pm-6:59pm,8,18,6:00pm-6:59pm,35,1,1
2019,4,Arizona,40603,1,1,0,0,1,1,0,3,COCHISE (3),BENSON,14,9,2019,7,Saturday,4,4:00am-4:59am,59,This section IS ON the NHS,1,Interstate,I-10,,1,Rural,1,Interstate,1,State Highway Agency,3061,3061,31.97033056,-110.2824472,No Special Jurisdiction,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,5,5:00am-5:59am,1,5,5:00am-5:59am,6,6,6:00am-6:59am,5,1,1
2019,4,Arizona,40604,1,1,0,0,1,1,0,15,MOHAVE (15),BULLHEAD CITY,15,9,2019,1,Sunday,1,1:00am-1:59am,9,This section IS ON the NHS,3,State Highway,SR-68,,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,11,11,35.18530833,-114.5613222,No Special Jurisdiction,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,1,1:00am-1:59am,9,1,1:00am-1:59am,12,2,2:00am-2:59am,45,1,1
2019,4,Arizona,40605,2,2,0,0,2,2,0,7,GILA (7),GLOBE,16,9,2019,2,Monday,7,7:00am-7:59am,56,This section IS ON the NHS,2,U.S. Highway,US-60,MESQUITE ST,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2182,2182,33.39694444,-110.7896889,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40606,2,2,0,0,3,3,0,13,MARICOPA (13),NOT APPLICABLE,16,9,2019,2,Monday,8,8:00am-8:59am,27,This section IS ON the NHS,1,Interstate,I-10,,1,Rural,1,Interstate,1,State Highway Agency,1040,1040,33.460775,-112.7725472,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,8,8:00am-8:59am,29,8,8:00am-8:59am,43,9,9:00am-9:59am,36,1,0
2019,4,Arizona,40607,2,2,0,0,8,8,0,25,YAVAPAI (25),BLACK CANYON CITY,16,9,2019,2,Monday,11,11:00am-11:59am,28,This section IS ON the NHS,1,Interstate,I-17,,1,Rural,1,Interstate,1,State Highway Agency,2422,2422,34.04983056,-112.1456139,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,11,11:00am-11:59am,28,11,11:00am-11:59am,32,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2019,4,Arizona,40608,1,1,0,1,2,2,1,19,PIMA (19),TUCSON,16,9,2019,2,Monday,16,4:00pm-4:59pm,7,This section IS NOT on the NHS,7,Local Street - Frontage Road,GRANT RD,ESTRELLA AVE,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,32.25035833,-110.9697611,No Special Jurisdiction,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,None,1,On Roadway,1,Daylight,10,Cloudy,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
